review_id,user_id,business_id,stars,date,text,useful,funny,cool
Nh8WtyK9bptAmD7OgiJVFQ,7fyAtRSYYqOKZPr39L2UYg,DVfCbJhJUDWRlUfrKzaKOA,2,2012-07-17,"Never heard of Sam Woo before, but apparently my family comes here all the time. As you step in the restaurant, you are surprised with the roasted pig and chicken hanging behind the glass wall. 

I came here with my family. We were seated in one of the large tables and right next to us was another family. It was practically just two parties in this restaurant, cramped next to each other. I was unsure why they didn't seat us separately so we would have more room. 

We ordered honey walnut shrimp, Mongolian beef, house fried rice, wonton soup, noodle soup, roasted pig, and flounder fish. (very typical dishes)

Fried rice and flounder fish was okay. The honey walnut shrimp and Mongolian beef was nothing I've ever tasted before. It tasted very different. I expected it to be the same taste with what you would usually get from a Chinese restaurant. But these dishes were so off.  The only thing I liked was the roasted pig which is filled so much cholesterol! 

Cash only!!",1,0,0
g-Wp4VN4lfMxsjpPkaPJLQ,TjGQO0C-UqAqpBAAMF5Hsg,RTx4TtsgEshz3nC_JV6HQQ,1,2016-02-28,"easily one of the most ridiculous setups I've ever seen. if you are going to have merchandise on the sales floor for customers to pick up and take to the register to pay, then have a cashier available to accept their payment. making someone wait in a long line when they are ready to pay is exactly why you lost my business today.
This company has no regard for the customer. I would like to say they put their employees first but based on the miserable look on all their faces, that's not the case here either.
Exactly why I shop mostly on line.",0,0,0
jPsEyUtB1RI1_DWKFlX0EA,zKwUh8qfhZo0mqUCmVBfig,JO5_Frcbp9J732VNn-I3Ew,1,2016-01-23,"Unreal service, employees all had bad attitudes, told the waiter the drink wasn't what was order so, proceeded to taste test the drink at the table and stated nope it's not what you ordered I'll just give you water instead ????  can see why attitudes were where they are, though manger with Hugh holes in his ears he was so disconnected. 
 Food - normally good but today 1\/23 around noon 
It was pretty much a mess. What gives?",0,0,0
wplphY_S-UQaaBiUT8BeGg,QqFjEZ5_TWa1opCShxmUhg,5m2JukTajxMk-qS5W4s-FA,1,2017-11-18,"I wanted cheese cake... They said they didn't have cheese cake because the kitchen's closed, even though the cheese cake was sitting in front of me.  Good thing they can still fry my chicken and serve my friend CHEESE CAKE sundae.",2,2,1
RlmdM0athjJaTPheADM6_g,Ydv1CUhVtIaBFmVf_rmuyg,-Ipm_8YXj9UoNNHagCvsNg,4,2013-05-01,"It's not much to look at on the outside and not much better on the inside. But don't let this unassuming restaurant fool you!

What went in my belly:

Sashimi Omakase - 17 pieces of premium assortments of sashimi ($25). ) The platter came with salmon, hamachi, fluke, white tuna, red tuna, scallop, uni, squid and shrimp. Incredibly fresh and really great value!

Uni Handrolls ($3 each) and Spicy Salmon Handroll ($2.30 each). Like the sashimi, the fish was incredibly fresh. What I loved about these rolls was the fact that there was filling up until the very last bite. There's nothing worse than taking one bite out of your handroll only to realize the rest of it is just rice. You know what I'm talking about!

Maguro No Tataki - lightly seared tuna served with garnish and ponzu ($6.50). Good but nothing special in my opinion. The least memorable dish of the evening.

Hokke ($13.50). Served grilled, this fish is similar to hamachi. The portion is quite substantial and while I found it a touch salty, it was still pretty darn tasty.

Spider Roll ($16). It came highly recommended by our server and I can see why. It was one of the best spider rolls I've had. Every bite had a nice crunch from the soft shell crab and was packed full of flavour. Yes, it's a little pricey but like the hokke, it's quite large.

After a meal here, I can see why Aoyama comes so highly recommended. Like I said, don't let its unassuming exterior fool ya!",1,0,0
nYx9CBi2gIxTn1s9zNNQYA,G8ds1EDzPKKmjOJWCCQEQw,htiB-auOhxa6YTp9bAb6lw,2,2016-03-01,"Shoeless Joe's..why does this location break my heart all the time? I am a big fan of Shoeless Joes and go to their other various locations however this location always seems to disappoint me no matter how many times I give them a chance. I came here last Friday with a friend..it was beginning to get busy and they had a few reserved signs around a few tables. I got to the hostess stand and asked if their were any booths available. The hostess immediately said no without checking and then brought us to a half booth which was fine. We sat down and our server who was very kind came to get our drink orders after 5 minutes of waiting (fair its busy) however we already knew what we were getting and put in our order. I also asked the waitress if we were able to change the TV channel to Sportsnet One as I wanted to watch the Canada Women's Soccer Game that was playing on various other TVs around the establishment. She said she would check with her manager, 10 minutes later her manager came by and began to change the TV BEHIND ME! I told her if she could change the one infront of me because I obviously can't watch TV through the back of my head. She then got annoyed and said she could only change one TV..which was fine because only I wanted to watch not my friend. She began switching the channels (they only have about 6 to work with!?) and then left it on..however, unfortunately as she put it on TIm and Sid decided to broadcast instead. 

My friend got her french onion soup and enjoyed it but complained a little about how it wasn't as cheesy as she usually has hers. After 10 minutes our food came, I got the classic burger and added bacon and my friend got the burger with mushrooms. I was VERY disappointed with the whole 25 french fries I got..which makes me think that they pre-set plates with french fries for the evening rush. My burger was good, really tender but the meat to bun ratio was off as the burger kept sliding out and making it a very messy experience. 

We looked through their dessert options to end but decided not to go for anything, when we got our bills..I got charged for my friends burger instead and she got charged for mine, we had to get our bills re-done correctly. We ended up paying and leaving..really disappointed. 

Although their food can be really good they seem to crush under pressure during the evening rush and therefore lack in food quality and consistency. I was hoping they would be a little bit more generous and their staff\/manager a little bit kinder but you can't get it all with franchises..

I will go back to Shoeless Joes but not this location. Womp!",1,1,0
PVP8N78niKswUXLo48N8jw,qHmLQQZF1GKrU6HFZqZqGA,Nm1pBGkT5euNOn29JHwXrQ,4,2010-11-11,"Awesome show! The artistry was amazing. Each person on the stage made all the scenes come alive. People dressed up to look like grass, trees, and of course Pumba (He's my fave). 

I would recommend this show - We didn't have the best seats but it was still great from the back of the theatre!",2,2,2
eZcxK6Fma31CcAZ97LmBqg,670k6Gr6V4VqLIKtVEmDuQ,XjKWDL7usKSaujOfNB_ynQ,4,2011-02-01,I have not actually tried their pies but I did have a chicken pot pie. I wasn't very impressed. The pie crust wasn't very flaky it was a little soft and mushy. And the insides werent exploding with flavor or loaded with meat with I prefer. But it wasn't bad by any means either. Just different than I make and enjoy. Looking forward to trying a pie.,0,0,0
XjfxYmdDQrHqUMIJBfAdGA,dcDzGPkme1J5A5l2WlBFcQ,n5fp_q7OvqVCnV_IhAyaAQ,3,2015-01-10,"I've decided to give Dakota another chance and it is starting to grow on me.  Dakota seems to have gotten better since it first opened.  I do not know exactly what it is, perhaps new bouncers or servers, but a bit more of a relaxed environment which I like.",1,0,0
qAvpKf71VXSmCKGg61kVzQ,Bc7uq6eq5Z-yrjnIW_DlSQ,AW66lAeZQW3ss38HjB9ZaA,3,2011-01-03,"Stopped in this place for a quick bite with a networking associate. The food was very good but the service was not. This is not a friendly atmosphere. The coke dispenser was not working, and they knew about it but there was no way to know until you started to pour... then getting a new cup was another 5 minute wait in line. Once we got our meal, we asked for some additional dressing. We were advised it would be another .38 cents for about two teaspoons of the gyro dressing. That meant another trip to the register, so we took a pass. The food was good, but if they had better customer service I would drive out of my way to get there.",0,0,0
OrsDAh-GRjJ6JE8_RPrbpA,89jyGlrPsoHF074gqtIbXQ,GkRF8rSvh9cOQuuPeDh9bg,3,2015-06-24,"Always good and fresh.... Just boring and not innovative enough, busy usually.... Lunch special is good! Otherwise pretty pricey for a strip mall sushi place....",0,0,0
Mg8Ozy9zMxOlKrYif5ynWw,XINciOJcqoZHJ6EdX18BWw,5Zc41a446gV3K_o7CDs69Q,1,2014-12-23,"I really try to avoid negative reviews unless absolutely necessary. But to not warn people would be a disservice. Worst hotel I've ever had the displeasure of staying at. We payed an extra sixty dollars for a ""suite."" We thought we had teleported to a motel 6. Which is impossible, because motel six shits on the Riviera. Aside from walking in on the cleaning lady taking an obnoxious dump on the job, we were treated to horrendous decor. I've never been a person who cared too much for aesthetics but holy Christ, it was loud and seemed as though the designer swallowed paint and diarrhea sprayed the excrement all over the room. Beds were uncomfortable and the shower was lousy. When you open the blinds you get a scenic view of Las Vegas...construction. No pretty lights, no sir. Just construction. On top of the fact that every place in the hotel looked incredibly sad and desolate, at least we were in great company. Everyone in the hotel looked like they wanted to kill us. They might as well have so we wouldn't ever have to suffer the shame again. And the icing on the cake, taxi drives avoided us like the plague. Such a sad hotel. Do yourself a favor and stay at the McDonald's across the street. At least they won't make you feel like a complete asshole.",1,2,0
MmngPnTfVS1JcDTvAbTbOg,QI9nOMCMXDAIs_UxWcCwiA,g0mlaCyL3shRWJjoeOpFIQ,3,2009-12-03,Eine nette Bar auf der Hauptstraße des Tourismus der Stadt. Gemütlich und für ein paar Bier an der Theke auf jeden Fall einen Besuch wert. Auch wenn mir der Grassmarket und Deacon Broadie hier besser gefallen...,0,0,0
xHLLSByQIEXcsSRk0AwQqA,gbQa6CCtqivfPTuR4qM4hg,bWucOPNoIjd8ECdiDyVq9Q,5,2016-08-13,"Tonight we had the combo Lo Mein, Crab Angels, egg rolls, Teriyaki Chicken, Walnut Prawns, sesame Chicken, and Calamari & Chilies. We started off with the crab angels and egg rolls. Perfectly crispy came out very fast. The crab angels are just that little angels of happiness in my mouth. The calamari & Chilies I was not expecting to be so wonderful. This is not your typical fried calamari, these are lightly breaded and fried then tossed with onions, bell peppers, and jalapenos. The taste combination is amazing why have I never had this in my life. I could eat this as a main dish. I would slap my momma for this. I have been here many times and have never been disappointed. The service is wonderful always refilling beverages. Multiple servers at once the owner takes such pride in her food, and the service everyone provides. She remembers your name and really has that personal feel like your family. This place makes my tummy smile.",0,0,0
CsEzxrX8Zs-9S6-AmTKtwQ,XKh_mAZLZSfKMUBe_gCvsg,Fi-2ruy5x600SX4avnrFuA,2,2014-04-21,"The deal on Groupon was two adult buffets for $45.  We thought it was well worth it for the unlimited drinks and food so we hopped on that deal immediately. Turns out that the food was subpar and quite limited in variety. For a place to market themselves as an international buffet they may have had 2 to 3 selections at each station.

Our waiter Tedesse, was the only thing that made this place worthwhile. He was a great guy with a great sense of humor and made sure that our drinks were never empty. He even agreed to bring us to go cups for our ""sodas"".",3,4,0
Iw344AFH6VlvzYZmHsuZmA,fE9nJpMFPzIVVR1kSfDiEQ,oD8kSlXINk5u7d6HQh2SxQ,3,2015-05-29,"Oui, un bel accueil. Oui, des serveurs courtois. Oui, un service rapide. C'est parfait, c'est super. Cependant, un menu pas très varié, des plats sans gluten plus chers, des pizzas avec pâte de blé entier plus chères, des portions un peu trop grosses (heureusement qu'on peut compter sur le doggie bag), mais jamais trop froides. Le genre de resto parfait pour un repas en famille ou en groupe, mais pas en couple parce que c'est bruyant.",1,0,1
jVHB47GepaW30Rj7vU4FcQ,TxHIzME-QC9evEOFHKzu5w,PeVgw94It7HBBLkIbOoAng,2,2017-05-08,Just okay.  Had both The teriyaki and hibachi chicken the teriyaki was the best race was very good so was the duck sauce.  Scary parking lot but clean inside.,0,0,0
b3e1VtA0UZBXjk5J_G8KnQ,8CXlRZQVE0hzqAUdKBxNbg,vIAEWbTJc657yN8I4z7whQ,2,2016-05-27,"Starbucks is always my go to place for coffee when I am traveling. You know what you are going to get when you order. Their bathrooms are usually the cleanest, but not this one. The floors were dirty & paper towels on the floor. I understand that some people are slobs, but this restroom needs tending to. This place is close to where I am staying, so I will be back tomorrow. Let's see if you can improve the cleanliness so I can edit my review!",2,1,1
ayxHtXtp054orM_MeIJXMg,F24wZ3QBHVfJ06lblL1IAg,Ja4stXdNYr39u5CZHMNtjw,5,2017-04-16,Came in on Easter Sunday for my first visit in. They are having a brunch special for Easter and it was yummy.  There are four different breakfasts today only but my friends also ordered off the regular menu. Must have a BeerRita which is a margarita w a coronito in it. Highly recommend you give this place a shot. Atmosphere is real Mexican and not easy to find in Old Town. Try HH it's 7 days a week and runs until 7. Check out the couple pics.,2,0,2
ggtoRwA-NcKNnpcoV3jowQ,7L3kFnsVoFLHrHl8dVAbBA,lPZ6RQ_jj9xlhvLEB3c4Wg,5,2012-10-10,"Had a FANTASTIC dinner on a Sunday early evening around 5pm with some friends and our kiddos.  We were seated right away at a comfy huge booth.  The kids were given balls of dough to play with (which went a looong way;)  

The calamari was great and spicy wings were outstanding.  Our favorite pizza overall was the Luau and the NY cheese pizza was a close second.  The pulled pork and caramelized onions make the pizza.  (On a side note, we ordered the Luau again for takeout last Sunday...again...amazing!)  The salads and dressings are fresh.  This is huge for me because I hate when we are at a pizza place and the side salad lettuce has that ""wilted, out of a bag, treated with chemicals"" flavor...this salad had fresh, dark green, clean lettuce.  The ranch is the real deal.  

The ambiance is great and family friendly....but I'd also go there with girlfriends for a night out to get some drinks and pizza.  

The owner was kind enough to stop by our table and chat for awhile.  He wanted to make sure all was well.  

The NY pizza is awesome...I look forward to exploring the menu more!  This is now our ""go-to"" pizza joint.  Love it!!",3,1,1
YlUu9L4sfm4ARnZz9Xq5wA,GbD0DFH_8TpP3oUvp19TkQ,RwRNR4z3kY-4OsFqigY5sw,3,2016-01-29,"I enjoy their food and price but I will never wait longer than 20 min for it. 

Uncle Tetsu Food: I've had the original cheesecake, Angel hat, and honey madeleine. I find the cheesecake and angel hat to be very similar in taste, it seems like the only differences are the shape and the angel hat is ever so slightly fluffier (I guess from being crust less?). I would choose having the cheesecake instead because it's easier to slice and share. Both cakes are airy and just melt in your mouth from how silky the texture is. They hardly weigh anything so you'll hardly feel it at the tip of your fork. The flavour that sticks out most is a ricotta cheese (?) taste. It's very light so try not to drink anything cold\/hot or eat something too flavorful before eating the cake or you'll find it flavour less. The madeleines are very different but still tasty - they are sweet and have a thicker cake texture. I wouldn't come here just for Madeleines though. 

Matcha Cafe Food: I was very eager to try the matcha soft serve since I really enjoy matcha in general. But to my disappointment, I felt the soft serve was more of a sorbet. The cone began melting before it was even handed to me. It tasted like it was made from frozen water rather than milk\/cream. And the flavour was really lacking, I could hardly find the matcha flavour even after tasting it carefully. The soft serve definitely didn't go well with the flavour of the cone too. I think the cone had a more distinct flavour than the soft serve. My friend and I agreed that it wasn't worth the wait and we most likely won't be back to try it again. 

Service: While you line up you get the opportunity to see the staff prepare and cook all the food through the windows. The staff are friendly and quiet. Expect to wait a while for anything you order though. There is always a line no matter what the weather is like. 

Why only 3 stars? I like the cakes and the price is definitely on point but I don't find them that special to go out of my way to order. I'll usually only stop here if it's en route to somewhere else I have to be. And the line ups can be ridiculously long. On an average day I won't stop if I see the line is longer than 10-15min. The food isn't that amazing for me to wait more than 20min tops. 

Refrigerated or not? I prefer it NOT refrigerated. I find that after it gets cold, it no longer remains silky smooth. The cold makes the cake more solid and somehow loses some of its flavour as well. I'd rather leave it out for one night if I know it will be finished the next day.",1,0,0
yWMV4rhH5xx1RgI9UVpLVA,D0agvP0KztoLolaIGBt7Cw,uKKNw68mZZaa1jcyszEbyA,3,2016-07-29,"Cute little restaurant, had to wait about 40 minutes just for two crepes. The crepes themselves were pretty good but wouldn't wait that long again.",1,0,0
uIekvTPiNUpTJd9sAIdAMg,pW5PgyIuL8932znvVOekPg,TeHB4-F_5Mwg1VE2Uzu0Ag,2,2016-06-11,"I've been dining here for many many years and i will continue to do so due  to me being a pasta junkie and we are in Vegas at least once a month..Food is always great however service always seems to be a hit or miss,Staff has a real I don't care attitude and our last visit was really the worse experience in the history of ever.06\/04\/16...Again food was great as always,However we had to ask for bread several times,Our server disappeared and never returned a bus boy had to bring us bread after asking 3 times for bread from other servers,our meal was delivered by a strange server and after meal was dropped off the check was dropped off before we started the meal...
I have never had the check dropped off with meal delivery,
Anyway great food but the service and management are really in need of a house cleaning..",0,0,0
A0s5QNq7kuuO46aJRftdpg,GNbR5Qro7-ILkK6a6Yi7ow,apdb7MGnmnx6nGWBJ0ch_g,3,2017-08-26,"They have good coffee, but their customer service is questionable. Some of the employee's have been great, but a handful have put an off attitude and energy every time we have gone (just a few times) which takes away from the rest of the greatness that is Copper Star.",0,0,0
IDg06hCHt8lqnygvKld5zg,OXVubjKTvuoBgr-zJ5HdSw,0AQnRQw34IQW9-1gJkYnMA,5,2014-10-22,"I am very picky with restos but with our original flight cancelled, I had to give up my reservations at Mon Ami Gabi. So the hubby and I walked the strip hunting down a place to grab some grub. We decided to check this place out. Typical Vegas resto, loud BUT the gal was gracious enough to ask us if we want to be seated at the back. Adam was our server and he was a gem. We are easy diners, got the staples, guac with chips (in love with avocados) and split the fajitas. Food was good, the mango margarita was yummy but our server made a difference between as so-so dinner to an enjoyable one!",0,0,0
f5VGXJ4j7wg3PkqLFW5sOQ,sm6AzP6HSQhI9j9V_oiPWA,MpmFFw0GE_2iRFPdsRpJbA,3,2010-03-27,"3 Stars

I would give 4 stars, but one was deducted...I'll get to this later. 
The line was really long, but our friends were inside already w\/ bottle service, so we got in w\/o waiting. music was great, the place was maybe a little too packed, but it was a cool setup. A lot of Affliction shirt wearing toughguy types, but a decent mix of others too.
The couches at our table were comfortable, and there was a room to dance on the platform next to the couch.....even a pole if you're in that mood...
Drinks at the bar were ok...overpriced.....but it's vegas, everything is overpriced right?
Bathrooms were clean....and there's an outside area if u wanna get some fresh air. 
Only big problem were the bouncers at the front. I overheard them swearing and talking about people that were walking in the club......sounded like personal issues, but it gives a bad impression of the club.",1,0,1
Em_SHmgb5d6UK7UfBClnTg,5OPc0s5BiXbAv1pKgsay4g,dk1MV0MP32Xq-iBxzewl0A,1,2017-06-05,The slowest tropical smoothie ever. Drive through is a MINIMUM of 15 minutes even if there is only one car ahead of you. Terrible terrible terrible. But the staff is friendly and the product is fine.,0,0,0
15f93v7rN05MpE3wbgc0XA,Dc1vT3fmiwqsa2gkI5IQKA,G7sVtpD6aqpuUB4F3LEG_w,2,2016-06-05,Coffee was ok but the personnel was very socially retarded and rude and the food was not worth the money.,0,1,1
H_idwcEG5kEc-jsroS7_hg,LTBT6Xl1lQ3bYDJmduWEKA,HHCn1akqIpl_BhdcJoYPbw,3,2017-06-25,"One of the better Vietnamese place in Madison. My regulars are spring rolls for appetizer, Saigon deluxe pho for entree and Thai tea for drink. Everything is decently priced. The have the weekend special with the the amazing spicy beef noodle and I love the traditional rice crepe. The service here is excellent. One of my friend couldn't eat pork and she ordered spicy beef. The waitress took the order and double check with the chef and found out that the spicy beef noodle's broth was made by both beef and pork. If it wasn't for her, my friend wouldn't have been enjoying her lunch as she should have.",1,0,1
KY63bvRb02-gPiqKW3K0Ig,UbRTTaGMwOOvlRJ2KvU3ng,OHAMMo1sdmvFw9SsS-AZQg,2,2013-08-08,"Today for lunch I decided to try this place based on my boyfriend's suggestion that the food was fantastic, however I was slightly disappointed... I ordered the Perch dinner with macaroni and cheese and green beans with a corn muffin for my sides. For starters I didn't like the fact that this place charges .29 cents for tap water. The green beans were bland to me they tasted like canned green beans!!!! The Mac and cheese was just okay not bad or good and the perch was okay as well. The only great thing about the place was the workers friendly attitude. But here's my verdict lets just say that my boyfriend is suspended for choosing places to eat for a while....      :)",0,0,0
R1DnRpln6aUz9lsc_ItcwQ,hOPE0YPENSZhsC-nlpxIRQ,sCXNx2CqqYk_zcreDUdDFw,5,2015-07-24,"I go here every 2 weeks to get my eyebrows done, & it's ALWAYS done just the way I like it. Gita is my go to girl. 
She always makes conversations & does a great job with my brows. 

I've let one of the other girls (dont remember her name, she looks older than the other girls though) do my brows & she completely messed it up, I was so upset & never let her do it again. The only reason I let her do it the first time was because there was so many people waiting on Gita, I was in a rush & nobody wanted to have the other girl do their brows. Now I know why. 

There are always people waiting for Gita; she's great! From now on, I don't care how many people are in line ahead of me, I will WAIT. 

I love it here !",0,0,0
ytDAhX-SaVStoFLAg9oCfg,lPXLs9UG_jv46FDlsMBI4w,yXiDD18UV49-7UhA6dWjAw,4,2014-05-04,"Driven by this place a thousand times and brought the family tonight for the first time. The staff is very friendly and very accomdating. 

Food is good (not a fan of the bread), had white pizza, chicken parm and Buffalo wings which were spicy for mild.

All in all a good spot and we will be back.",2,0,0
dLmydE4uqYEPWEB2CY-OWQ,RkUuga7lP-66E2X4ThUYYQ,njjNWJvizFQ9fxNfOy0PRQ,2,2016-12-17,"We are never coming to this just brakes  again. We had an appointment at 9 am just for an alignment and got told it was going to be an hour and a half.  So we went and ran some errands, came back an hour and a half later and got told our vehicle is barely about to be next. We left again , came back 45 minutes later,  our vehicle was FINALLY on the lift, but as we were sitting in our other car hanging out and waiting, we kept seeing all the mechanics just fooling aroung, goofing off, even the guy that told us he is going to be working on our vehicle wasn't.  He was working on some other car. 3 hours later, our vehicle was FINALLY done. Pure laziness and unorganized to the max. And the place literally smells like sweaty ball sacks. Worst service ever being a place that you have to trust for your car. Never coming to this location again.",1,0,0
jW1JBMJlxwLRz8aLxVQZBg,wm61ALFiZ-7BCbX57evHPw,AbLWI_tnhXhEhhmHsqLn_g,4,2016-10-24,"This is a fun place full of treasures! If you are looking for a fun and unique gift for either yourself or someone else, this is a perfect place to go! If you have never been inside before, allow 30-60 minutes to peruse the shelves full of fun finds. They have so many little trinkets and eclectic gifts to choose from. The prices are not super spendy, but you could easily spend $75 in this store.",1,0,2
KMX4jK1rZD0LQXU_Eq3Y9Q,GGmZeXNf6vIJWRQhxCeZRw,-_yEVC3_3M6YOsamYfNFEw,5,2017-11-28,Amazing! I loved the chef salad and the portion size was perfect and the blend of toppings were perfect.  I went there with a group and all 14 of us were pleasant surprised with each of our food choices.  I recommend it for work meetings as they deliver.,0,0,0
2G6tepGa1DWjyrYrqYm0Jg,_MjgqPR1pvDnZZ6wCwabBQ,0Q8DzpH7KuUQJSw879QdEQ,2,2012-11-01,"What can I say about a ""Save-A-Lot"" that hasn't already been said?",0,0,0
WVkHizT1Y89D1ahOSbZXtA,rbufOtPxXfzPZwqxC4W3Cw,8I5U8OQ06nSxX2y4PPOWzQ,2,2016-12-18,I'm very confused about this place. I went out of the way to eat here while I was in Toronto for work due to the great reviews being posted but I couldn't even finish my chirashi bowl because the fish just wasn't up to par. Some of them felt too slimy and tasted old.,2,0,0
xCaHIUbqfPze_OW09fKdgQ,1kNsEAhGU8d8xugMuXJGFA,URyXDAkSx4xA7vW6X-8-Mw,3,2013-08-21,"This is the newest Dollarama in Markham, opened a few months ago in that somewhat forgotten plaza on Hwy 7 east of Kennedy.

Nothing much stands out about this Dollarama, although it is somewhat larger than other's I've been to, so there is a wider selection here. Since it's located in a quiet plaza, parking is almost never a problem here.

The cashiers are quite slow here, especially if there's only one working. Then again that's the same for most Dollaramas.",0,2,0
XAIxz9WbP-0tBNKR2Npadg,M9rRM6Eo5YbKLKMG5QiIPA,CgDonXv70Ha2BkKOIkJWKw,2,2010-04-30,"Attended SpaFitFinder.com's launch\/AZ's Finest Honoree benefitting the Cystic Fibrosis Foundation tonight.  The event itself seemed successful (the bar was packed, the service was s-l-o-w, but understandable); however, no one from SpaFitFinder came around to introduce himself\/herself and to elaborate on the site's services.  Indeed, the server who handled V's and my drinks all night (a $10 per person netted donatee drink coupons for a mojito- d'lish!- and a beer\/wine, and a sweet goody bag*) wore a SpaFitFinder shirt, but did not offer up any info on its services, neither.  While I wouldn't ever go back to the bar (TOO NOISY- I NEVER like to SHOUT at the person sitting next to me to be heard), or order the $11 turkey club again [this was a basic deli sandwich made w\/ turkey, cranberry chutney mayo, smoked bacon (mmm... bacon!), avocado slices, and alfalfa sprouts on toasted Hawaiian bread, but it's nothing to write home about); had V and I gone to FEZ w\/ the $11, we would've been in heaven munching on a delicious burger and some perfect sweet potato fries!), but I may give Urban 7 Martini Kitchen a second chance to redeem itself on the food a foodie coworker of mine RAVED about.  I can say the martinis I had were good.  Loved the mojito and the Inhibition -something (vodka, peach schnapps, and cranberry juice, minus the cranberry juice, and instead, club soda and sour).  Didn't care for the house pinot grigio.  I will say that the jalapeno and olive tapenade bruschetta and the grilled marinated skirt steak skewer were tasty... (FYI, the noise level was a lot lower at the resto, but the band, while they played pleasing music, did get loud at the end.  Also, the service was quicker.  Appreciated the fact that our server was honest in telling me that he hadn't tried the dessert I'd asked him about.  Other less-conscientious servers would've gushed about how it was their fave item off the menu to make the sale.  Kudos to Anthony!)

*Among the goody bag offerings were an 8 oz. Philosophy foaming bath and shower cream (easily $8 retail), trial-size facial products, a wine stopper\/pourer, a 20% off food\/drink at Urban 7, and a $20 off coupon for Yelper John H.'s massage services!  Nice :)",19,5,8
ZTtft2DyTUuM_HFZiwYALg,UTXqhFyAWekJ2wzXBLg8mw,-1VaIJza42Hjev6ukacCNg,2,2015-09-27,"For the amount of time it took to get our food, you would have thought everything would be super fresh and delicious. Unfortunately, not the case. Had to wait 20 minutes to order and another 40 minutes for our food. Then 15 more minutes at the end of the meal to get our waiter's attention so we could pay. Probably could have walked out without them noticing. The food was average, and had it been quick and with great service might have warranted a better rating, but unfortunately nothing was stellar about this restaurant. I would not recommend.",0,0,0
LhjKaLeFBNsrloYR622-KQ,BISpdvPXsISYe8u1s3CFcg,dU-Nt1-LjV9mAgFOVcdAJw,1,2015-10-09,"Caution: I was ready to walk out as soon as I walked in. There was a patient who was supposed to get am ultrasound, but apparently there was some sort of mix up. When she left, the staff started talking about her in a less than desirable context. I went to them and said I could hear them talking about her and they denied it. Yet, I clearly heard the details of the entire thing. So, I figured they probably talked trash about me once I was called back. Hopefully someone had the courage to stand up and ask them to stop. However, I digress...

Once called back, I was seen for a total of three minutes, basically told that they had no idea why my primary doctor referred me to them (I had some jinky results from blood tests and ultrasound). They made me feel totally stupid and like I was overreacting and I should just take birth control. Mind you, I didn't ask to be referred, my dr was concerned and referred me to them. I walked out after telling the nurse practitioner thanks and I will speak with my doctor. Also, if you have a question for the office manager, don't bother. She berated me in front of all other patients and front office staff for questioning their collection practices. Never again. Complained to my Dr and requested that they never subject another woman to that humiliation again. I would have taken my concern directly to them, but didn't want or need another public berating.",1,0,0
xR4UCyc326gMctVEFrjQJg,-fu8pFYiPI0o5yZtcBUu1A,PRD-k4_317ofTh9TflO5dA,2,2017-09-05,"Got a gel manicure. Manicure was great, painting is awful. I will have to go home and clean the mess up.  I hate when they get the paint all in the creases of your nail.. this was my first and likely last visit here. They do offer wine which is nice.. I'll need another glass after knowing I paid $27 for a painting I could do better myself.",0,0,0
m87h5R6_syt0clIUJNnwwA,LSrcGixjnhk79FZSEsbnAA,bpcZvUjpfMY7d_qpL1YoxQ,2,2016-01-10,"When I first moved to Toronto, I took my car here for some simple scheduled maintenance items (oil change, transmission flush etc.) and found the place really nice and service very friendly. 

When I actually started experiencing some problems with my car (occasional stall, failure to start) I took my car here and it became a big problem. After three visits over three weeks with a whopping $1000 bill per visit, the problem was still there. 

I eventually took it to a different mechanic where they were able to diagnose and repair the car in an hour and half for about $750 (parts included). I recognized this as complete incompetence on the part of Old Mill's mechanics and went to see the service manager about it. Nice enough guy, but unwilling to do anything for me.

Of course I can't recommend Old Mill GM as a place to get repairs done, but I had no problem with their basic services like oil changes etc.",4,2,0
